runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001,2,3,318,1376,222,221,220,221,1,1,0,1,0,0,0,0,0,1,1,0,2,0,1,1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-76.scen
0.001,1,1,293,1292,220,220,219,220,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-77.scen
0.001,1,1,281,1194,218,218,218,218,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-78.scen
0.002,1,1,322,1379,254,251,251,251,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-79.scen
0.001,1,1,294,1352,258,258,258,258,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-80.scen
0.001,1,1,290,1281,237,236,236,236,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-81.scen
0.001,0,1,282,1263,243,243,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-82.scen
0.001,0,1,316,1395,278,278,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-83.scen
0,0,1,231,1033,209,209,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-84.scen
0.002,2,3,472,1874,242,240,240,240,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-85.scen
0.001,1,1,276,1215,219,219,218,219,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-86.scen
0.001,1,1,290,1298,252,252,252,252,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-87.scen
0.001,1,1,328,1435,236,235,235,235,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-88.scen
0.001,1,3,332,1362,228,226,226,226,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-89.scen
0.002,2,3,431,1772,259,257,256,257,1,1,0,1,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-90.scen
0.001,1,1,280,1247,223,222,222,222,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-91.scen
0.001,0,1,305,1316,242,241,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-92.scen
0,0,1,265,1156,226,226,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-93.scen
0.001,1,1,323,1428,272,272,272,272,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-94.scen
0.001,1,1,324,1386,247,246,246,246,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-95.scen
0.002,0,1,250,1085,208,207,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-96.scen
0.001,0,1,273,1203,237,237,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-97.scen
0.002,2,3,336,1420,243,243,242,243,1,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-98.scen
0.001,1,1,277,1223,229,228,228,228,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-99.scen
0.001,1,1,285,1241,214,214,214,214,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-100.scen
