runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.002,1,1,425,1437,226,226,226,226,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-93.scen
0.002,1,3,456,1533,280,272,272,272,2,0,0,0,0,1,0,0,0,1,1,0,4,0,0,2,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-94.scen
0.001,1,1,356,1251,246,246,246,246,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-95.scen
0.001,1,1,294,1022,207,207,207,207,3,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-96.scen
0.004,1,1,426,1420,237,237,237,237,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-97.scen
0.004,2,3,371,1268,244,244,242,244,2,1,0,1,0,0,0,0,0,1,1,0,4,0,2,-1,0.002,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-98.scen
0.007,1,1,402,1410,228,228,228,228,5,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0.003,0,0,0,0,0,0.003,0,0,0,0,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-99.scen
0.003,1,1,318,1123,214,214,214,214,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-100.scen
0.008,6,11,872,2801,411,405,397,405,4,4,0,4,0,1,0,0,0,5,1,0,13,0,1.6,-0.6,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.013,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-1.scen
0.007,5,9,999,3306,493,485,485,485,6,0,1,0,0,3,0,0,0,4,1,0,12,0,0,1,0.001,0,0,0,0,0,0.003,0,0,0.001,0.001,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-2.scen
0.009,6,11,1554,4428,480,452,450,452,9,0,0,0,0,5,0,0,0,5,1,0,21,1,1.2,0.6,0.003,0,0,0,0,0,0.002,0,0,0.002,0.002,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-3.scen
0.006,2,3,918,3081,478,476,474,476,8,1,0,1,0,0,0,0,0,1,1,0,13,0,2,0,0.001,0,0.001,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-4.scen
0.007,5,9,1349,4144,514,512,510,512,7,1,2,2,0,0,0,0,0,4,1,0,10,0,1,0.25,0.002,0,0,0,0,0,0.001,0.001,0,0.002,0.002,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-5.scen
0.011,14,29,1569,4782,486,465,458,465,5,4,5,7,0,2,0,0,0,14,1,0,25,4,0.714286,0.0714286,0.005,0,0,0,0,0,0.002,0,0.001,0.002,0.003,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-6.scen
0.007,9,17,1216,3769,432,420,418,420,5,3,4,1,0,3,0,0,0,8,1,0,13,0,0.75,0.75,0.001,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-7.scen
0.007,5,9,1060,3198,441,421,421,421,7,0,0,0,0,4,0,0,0,4,1,0,15,1,0,1.75,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-8.scen
0.009,7,13,1310,3858,460,438,436,438,8,1,1,2,0,3,0,0,0,6,1,0,17,0,0.666667,0.333333,0.004,0,0,0,0,0,0.002,0,0,0.001,0.001,0.008,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-9.scen
0.011,8,17,1425,4273,483,457,451,457,8,3,1,2,0,5,0,0,0,8,1,0,25,0,0.75,0.25,0.003,0,0,0,0,0,0.005,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-10.scen
0.014,8,15,1323,3950,504,490,484,490,5,4,2,3,0,2,0,0,0,7,1,0,16,3,1.42857,0,0.006,0,0.001,0,0,0,0.002,0,0,0.002,0.002,0.017,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-12.scen
0.009,4,7,1109,3622,476,474,470,474,10,2,0,2,0,1,0,0,0,3,1,0,18,0,1.33333,0,0.002,0,0,0,0,0,0.004,0,0,0.001,0.001,0.01,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-13.scen
0.017,18,35,3161,8759,450,438,430,438,11,4,10,5,0,2,0,0,0,17,1,0,25,5,0.705882,0.588235,0.004,0,0.001,0,0,0,0.008,0,0,0.002,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-14.scen
0.013,8,15,1478,4383,490,472,468,472,12,3,1,2,0,4,0,0,0,7,1,0,26,0,0.857143,0.285714,0.007,0,0,0,0,0,0.003,0,0,0.001,0.001,0.012,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-15.scen
0.007,4,7,911,3074,486,478,476,478,8,1,0,1,0,2,0,0,0,3,1,0,17,0,1.33333,0,0.002,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-16.scen
0.009,5,9,1273,4145,499,495,495,495,11,0,3,0,0,1,0,0,0,4,1,0,23,0,0,2,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-17.scen
0.017,7,15,1223,3789,429,415,413,415,8,1,1,3,0,3,0,0,0,7,1,0,24,5,0.571429,0.714286,0.005,0,0.001,0,0,0,0.005,0,0,0.002,0.003,0.011,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-18.scen
0.017,8,15,1592,4938,516,514,512,514,12,1,6,1,0,0,0,0,0,7,1,0,20,1,0.285714,0.571429,0.005,0,0,0,0,0,0.006,0,0,0.001,0.002,0.015,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-19.scen
0.011,11,21,1752,4983,486,464,456,464,6,4,2,2,0,6,0,0,0,10,1,0,19,2,0.8,0.5,0.004,0,0.001,0,0,0,0.003,0,0,0.001,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-20.scen
0.012,9,17,1603,4411,483,465,455,465,6,5,0,5,0,3,0,0,0,8,1,0,18,1,1.25,0.375,0.004,0,0,0,0,0,0.003,0,0,0.002,0.002,0.01,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-21.scen
0.011,6,13,1615,4450,469,451,449,451,6,1,2,1,0,3,0,0,0,6,1,0,18,1,1.66667,0.333333,0.004,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-22.scen
0.008,7,13,1533,4268,438,430,426,430,9,3,0,3,0,3,0,0,0,6,1,0,19,3,1.33333,0,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-23.scen
0.018,23,47,5009,11688,502,466,460,466,6,1,16,1,0,6,0,0,0,23,1,0,13,0,0.521739,1.04348,0.003,0,0,0,0,0,0.008,0,0.001,0.005,0.005,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-24.scen
0.011,12,25,1547,4550,466,460,450,460,5,6,4,5,0,3,0,0,0,12,1,0,24,1,1.5,-0.5,0.004,0,0,0,0,0,0.001,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-25.scen
0.01,5,11,1090,3448,454,452,446,452,8,3,2,3,0,0,0,0,0,5,1,0,16,0,1.2,-0.2,0.004,0,0,0,0,0,0.003,0,0,0.001,0.001,0.013,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-26.scen
0.009,9,17,1228,3735,448,430,424,430,4,3,1,2,0,5,0,0,0,8,1,0,21,5,0.75,0,0.003,0,0,0,0,0,0.003,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-27.scen
0.01,12,25,1504,4740,432,418,414,418,13,3,6,1,0,5,0,0,0,12,1,0,27,3,0.833333,0.5,0.003,0,0,0,0,0,0.002,0,0.001,0.001,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-28.scen
0.005,5,9,818,2721,441,439,433,439,5,3,2,2,0,0,0,0,0,4,1,0,14,0,2,-0.75,0.002,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-29.scen
0.006,7,13,1078,3292,478,466,460,466,4,2,1,2,0,3,0,0,0,6,1,0,10,0,1,0.333333,0.002,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-30.scen
0.006,3,5,832,2825,439,439,437,439,6,1,1,1,0,0,0,0,0,2,1,0,10,6,1,0,0.001,0,0.001,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-31.scen
0.01,10,21,1379,4254,468,442,436,442,7,1,3,1,0,6,0,0,0,10,1,0,20,1,1.4,0.5,0.004,0,0,0,0,0,0.002,0,0,0.003,0.003,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-32.scen
0.008,10,19,1230,3982,503,487,485,487,6,1,3,2,0,4,0,0,0,9,1,0,11,0,2.22222,0.666667,0.002,0,0,0,0,0,0.002,0,0.001,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-33.scen
0.006,3,7,951,2890,446,432,432,432,4,0,0,1,0,2,0,0,0,3,1,0,12,0,0,1,0.002,0.001,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-34.scen
0.01,11,21,1459,4475,491,465,459,465,7,2,1,2,0,7,0,0,0,10,1,0,23,0,2,0.1,0.004,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-35.scen
0.014,7,15,1651,4722,470,450,444,450,8,3,1,2,0,4,0,0,0,7,1,0,23,0,1.42857,0,0.005,0,0,0,0,0,0.004,0,0,0.002,0.002,0.011,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-36.scen
0.005,3,5,821,2773,449,441,439,441,5,1,0,1,0,1,0,0,0,2,1,0,9,0,1,0.5,0.001,0,0,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-37.scen
0.009,10,19,1623,4835,527,519,511,519,4,4,3,4,0,2,0,0,0,9,1,0,13,1,1.33333,0.111111,0.002,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-38.scen
0.016,13,27,2480,6813,480,468,466,468,14,0,8,0,0,5,0,0,0,13,1,0,24,0,0,1.23077,0.004,0,0.001,0,0,0,0.006,0,0,0.003,0.004,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-39.scen
0.012,11,23,2433,6531,535,521,515,521,12,4,6,4,0,1,0,0,0,11,1,0,14,0,0.727273,1,0.003,0,0,0,0,0,0.004,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-40.scen
0.015,8,15,1344,3977,458,448,446,448,7,1,2,1,0,4,0,0,0,7,1,0,15,2,0.857143,0.714286,0.004,0,0.001,0,0,0,0.005,0,0.001,0.002,0.002,0.017,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-41.scen
0.025,49,99,5528,14973,506,466,460,466,20,11,24,6,0,19,0,0,0,49,1,0,28,0,1.67347,0.612245,0.005,0,0.002,0,0,0,0.008,0,0,0.007,0.009,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-42.scen
0.007,4,9,1056,3373,473,467,467,467,9,1,1,1,0,2,0,0,0,4,1,0,14,0,0.5,1,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.008,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-43.scen
0.006,4,7,1066,3378,500,492,490,492,6,1,0,2,0,1,0,0,0,3,1,0,16,3,1.33333,0,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-44.scen
0.011,8,15,1278,3961,457,455,443,455,8,4,2,4,0,1,0,0,0,7,1,0,28,3,1.71429,-0.714286,0.005,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-45.scen
0.008,8,17,1305,4055,476,452,448,452,5,2,1,2,0,5,0,0,0,8,1,0,18,0,0.75,0,0.003,0,0,0,0,0,0.003,0,0,0.001,0.001,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-46.scen
0.014,25,51,2668,7427,458,448,438,448,12,3,17,5,0,3,0,0,0,25,1,0,21,0,0.64,0.92,0.003,0,0,0,0,0,0.006,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-47.scen
0.013,8,15,1348,4040,476,460,450,460,5,4,1,3,0,3,0,0,0,7,1,0,25,0,1.14286,-1.42857,0.006,0,0,0,0,0,0.004,0,0,0.001,0.001,0.012,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-48.scen
0.01,5,9,1097,3542,470,458,454,458,9,1,1,0,0,3,0,0,0,4,1,0,23,0,0.5,0.75,0.004,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-49.scen
0.009,7,13,1424,4190,461,453,447,453,5,3,0,2,0,4,0,0,0,6,1,0,21,0,1,-0.5,0.003,0,0,0,0,0,0.003,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-50.scen
0.01,16,31,1950,5510,443,431,427,431,6,3,7,2,0,6,0,0,0,15,1,0,12,0,0.933333,0.8,0.001,0,0,0,0,0,0.005,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-51.scen
0.01,7,13,1532,4750,482,472,472,472,12,0,3,0,0,3,0,0,0,6,1,0,20,1,0,1.33333,0.003,0,0,0,0,0,0.003,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-52.scen
0.012,7,13,1399,4375,492,484,480,484,9,3,1,3,0,2,0,0,0,6,1,0,26,0,1,0.166667,0.004,0,0.001,0,0,0,0.004,0,0,0.001,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-53.scen
0.009,9,17,1249,3961,498,486,482,486,7,2,2,2,0,4,0,0,0,8,1,0,21,1,1.25,0.5,0.003,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-54.scen
0.012,11,21,1846,5026,468,442,436,442,6,2,2,1,0,7,0,0,0,10,1,0,21,0,0.8,0.3,0.004,0,0,0,0,0,0.002,0.001,0,0.004,0.004,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-55.scen
0.009,4,7,1108,3498,438,434,430,434,8,2,0,1,0,2,0,0,0,3,1,0,20,1,2,-1.66667,0.003,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-56.scen
0.005,4,7,764,2511,446,440,438,440,3,1,0,1,0,2,0,0,0,3,1,0,14,0,2,-1.33333,0.001,0,0.001,0,0,0,0.002,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-57.scen
0.011,11,21,1793,5045,486,454,452,454,10,2,3,2,0,5,0,0,0,10,1,0,27,0,1.4,0.2,0.002,0,0,0,0,0,0.004,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-58.scen
0.01,8,17,1261,3854,434,418,414,418,7,3,2,1,0,5,0,0,0,8,1,0,21,0,0.75,0.5,0.004,0,0,0,0,0,0.003,0,0,0.001,0.001,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-59.scen
0.014,13,25,1523,4739,467,455,453,455,11,4,5,2,0,5,0,0,0,12,1,0,28,0,1,0.0833333,0.005,0,0.001,0,0,0,0.002,0,0,0.004,0.005,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-60.scen
0.01,11,21,1683,4845,475,459,453,459,7,3,4,3,0,3,0,0,0,10,1,0,16,1,1,0.5,0.003,0,0,0,0,0,0.001,0,0,0.004,0.004,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-62.scen
0.013,15,29,1962,5570,450,442,438,442,11,4,7,5,0,2,0,0,0,14,1,0,15,1,1,0.785714,0.002,0,0,0,0,0,0.005,0,0,0.003,0.003,0.013,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-63.scen
0.014,13,25,1849,5271,455,449,441,449,10,4,6,4,0,2,0,0,0,12,1,0,27,0,0.666667,0.166667,0.006,0,0,0,0,0,0.004,0,0,0.002,0.002,0.01,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-64.scen
0.01,2,3,942,3086,475,471,469,471,8,0,0,0,0,1,0,0,0,1,1,0,13,0,0,2,0.006,0,0,0,0,0,0.002,0,0,0,0,0.013,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-65.scen
0.012,4,7,887,2947,420,416,414,416,9,1,1,1,0,1,0,0,0,3,1,0,19,0,0.666667,0,0.004,0,0.001,0,0,0,0.004,0,0,0,0,0.013,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-66.scen
0.01,11,21,1771,5174,500,490,488,490,7,0,6,1,0,3,0,0,0,10,1,0,17,0,0.6,0.9,0.004,0,0,0,0,0,0.002,0,0,0.002,0.002,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-67.scen
0.008,5,9,1216,3688,483,467,465,467,9,0,0,0,0,4,0,0,0,4,1,0,17,1,0,1.25,0.002,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-68.scen
0.009,12,23,1364,4389,483,475,473,475,10,2,7,2,0,2,0,0,0,11,1,0,17,1,0.545455,0.727273,0.003,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-69.scen
0.01,5,9,1395,4281,508,504,498,504,11,3,0,3,0,1,0,0,0,4,1,0,20,0,1.5,-0.5,0.003,0,0,0,0,0,0.003,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-70.scen
0.008,9,19,1398,4125,436,416,412,416,8,3,2,2,0,5,0,0,0,9,1,0,20,1,1.11111,0.444444,0.003,0,0,0,0,0,0.001,0,0.001,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-71.scen
0.016,28,54,2921,7850,439,429,421,429,13,7,16,5,0,6,0,0,0,27,1,0,21,1,0.592593,1,0.004,0,0,0,0,0,0.005,0,0.001,0.006,0.006,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-72.scen
0.01,9,17,1394,4019,457,437,429,437,8,4,2,2,0,4,0,0,0,8,1,0,21,0,1.25,-0.125,0.003,0,0.002,0,0,0,0.003,0,0,0,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-73.scen
0.01,10,19,1498,4586,477,475,471,475,10,2,5,1,0,3,0,0,0,9,1,0,21,1,0.888889,0.222222,0.002,0,0,0,0,0,0.005,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-74.scen
0.012,11,23,1779,4991,488,466,462,466,5,2,2,2,0,7,0,0,0,11,1,0,16,0,2,0.181818,0.004,0,0,0,0,0,0.004,0,0,0.002,0.002,0.009,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-75.scen
0.009,7,13,1064,3379,452,448,442,448,6,2,2,2,0,2,0,0,0,6,1,0,15,0,1,0.333333,0.004,0,0,0,0,0,0.001,0,0,0.002,0.002,0.009,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-76.scen
0.016,12,25,1821,5203,444,434,430,434,8,4,4,3,0,5,0,0,0,12,1,0,17,0,1.16667,0.583333,0.004,0,0.001,0,0,0,0.003,0,0,0.003,0.005,0.014,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-77.scen
0.009,14,27,1772,5344,451,441,441,441,11,0,10,0,0,3,0,0,0,13,1,0,14,1,0,1.38462,0.001,0,0.001,0,0,0,0.003,0,0,0.002,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-78.scen
0.013,6,11,1645,4511,501,479,473,479,8,4,0,3,0,2,0,0,0,5,1,0,19,7,2.4,-1,0.004,0,0,0,0,0,0.004,0,0,0.002,0.002,0.015,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-79.scen
0.009,11,23,1583,4899,528,512,506,512,10,4,3,5,0,3,0,0,0,11,1,0,15,0,1.45455,0.454545,0.002,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-80.scen
0.011,11,23,1609,4781,477,463,455,463,4,4,2,4,0,5,0,0,0,11,1,0,20,0,1.09091,-0.0909091,0.004,0,0,0,0,0,0.004,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-81.scen
0.008,4,7,1014,3208,465,461,457,461,7,2,0,2,0,1,0,0,0,3,1,0,16,0,1.33333,-0.666667,0.003,0,0.001,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-82.scen
0.015,8,15,1759,5350,537,533,529,533,11,1,4,1,0,2,0,0,0,7,1,0,23,1,0.285714,0.714286,0.006,0,0.002,0,0,0,0.003,0,0,0.002,0.004,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-83.scen
0.017,16,31,1667,5099,471,453,443,453,7,4,6,1,0,8,0,0,0,15,1,0,21,0,0.8,0.533333,0.005,0,0.002,0,0,0,0.007,0,0,0.001,0.002,0.008,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-84.scen
0.014,9,17,1796,5223,544,518,510,518,5,3,0,3,0,5,0,0,0,8,1,0,20,1,0.5,0.375,0.007,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-85.scen
0.009,11,23,1678,4965,477,457,449,457,7,5,2,5,0,4,0,0,0,11,1,0,17,1,1.45455,0.545455,0.002,0,0,0,0,0,0.003,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-86.scen
0.009,6,11,1382,4231,468,458,454,458,9,2,0,3,0,2,0,0,0,5,1,0,23,4,1.6,0.2,0.003,0.001,0,0,0,0,0.002,0,0,0.002,0.002,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-87.scen
0.013,10,21,1649,4741,506,486,482,486,6,2,4,0,0,6,0,0,0,10,1,0,19,0,0.8,0.5,0.005,0,0.001,0,0,0,0.003,0,0,0.002,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-88.scen
0.011,6,11,1205,3698,463,449,445,449,9,1,0,1,0,4,0,0,0,5,1,0,17,0,0.8,0.6,0.004,0,0.001,0,0,0,0.002,0,0,0.001,0.002,0.011,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-89.scen
0.012,4,7,1129,3636,475,473,469,473,8,2,0,2,0,1,0,0,0,3,1,0,23,0,1.33333,-1.33333,0.006,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-90.scen
0.007,8,17,1345,3931,453,432,429,432,2,2,1,2,0,5,0,0,0,8,1,0,14,0,2,0,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-91.scen
0.018,19,39,3020,8022,495,461,457,461,11,3,6,3,0,10,0,0,0,19,1,0,30,0,0.421053,0.736842,0.005,0,0,0,0,0,0.007,0.001,0,0.003,0.004,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-92.scen
0.006,5,9,1119,3604,471,463,463,463,7,1,2,0,0,2,0,0,0,4,1,0,14,0,0.5,0.75,0.001,0,0,0,0,0,0.003,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-93.scen
