runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.001,23787,47171,4305540,9164135,-1,872,850,869,11905,0,863,1,22923,0,0,100049,8426,37.405,0.97,0.555,0.309,0.027,0,9.916,0.132,0.383,7.774,8.956,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-14.scen:
60.001,16483,32087,4312588,8549828,-1,1013,993,1007,8063,1,637,0,15845,0,0,95547,3603,37.968,0.799,0.495,0.387,0.036,0,9.782,0.112,0.303,7.604,8.739,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-15.scen:
60.001,21188,41585,4540184,9044840,-1,916,894,903,8105,38,70,322,20758,0,0,106861,1268,37.846,1.142,0.517,0.378,0.057,0,8.894,0.154,0.345,8.157,9.242,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-16.scen:
60.001,13610,26751,4450020,8466775,-1,981,963,973,7949,2,98,2,13508,0,0,83068,1674,39.893,0.616,0.432,0.334,0.034,0,8.106,0.116,0.234,7.83,8.714,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-17.scen:
60.001,24442,48239,4322268,9125141,-1,904,882,892,15657,19,878,120,23425,0,0,109812,1771,36.309,1.503,0.695,0.804,0.04,0,9.148,0.197,0.417,8.103,9.52,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-18.scen:
60.001,16409,32571,4366387,8480613,-1,992,968,980,6315,40,376,0,15993,0,0,84365,2474,38.898,0.854,0.479,0.405,0.022,0,9.415,0.095,0.28,7.673,8.638,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-19.scen:
60.002,15935,31476,4608252,8665556,-1,939,915,931,5064,133,468,0,15334,0,0,81024,5050,39.908,0.754,0.471,0.398,0.02,0,7.996,0.126,0.265,8.061,9,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-20.scen:
60.001,18246,35788,3663111,7529737,-1,928,900,922,6076,23,1373,0,16850,0,0,107228,15970,39.128,1.142,0.502,0.381,0.032,0,9.676,0.067,0.298,6.602,7.567,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-21.scen:
60.001,18556,36246,3671204,7765620,-1,893,867,883,7245,127,925,15,17489,0,0,115963,2035,39.103,1.199,0.534,0.449,0.028,0,8.931,0.134,0.32,6.633,7.763,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-22.scen:
60.001,17058,34053,5396714,9956990,-1,910,878,904,4273,1,1643,0,15414,0,0,74969,26734,39.788,1.03,0.437,0.356,0.022,0,6.976,0.082,0.282,9.229,10.12,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-23.scen:
60.001,11562,22754,4399951,8130208,-1,940,916,934,4342,0,309,0,11253,0,0,79182,5428,41.112,0.637,0.401,0.241,0.025,0,8.064,0.084,0.228,7.593,8.357,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-24.scen:
60.001,22358,44384,4659263,9594515,-1,939,911,929,6938,204,969,18,21167,0,0,100939,15550,38.035,1.141,0.618,0.443,0.047,0,8.574,0.122,0.327,8.331,9.535,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-25.scen:
60.001,26352,52647,5130830,10237974,-1,876,852,872,7072,21,1880,7,24444,0,0,78982,27240,38.79,1.177,0.583,0.417,0.035,0,7.317,0.104,0.376,9.011,10.171,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-26.scen:
60.001,21109,41957,4125024,8846037,-1,927,903,917,9659,20,431,0,20658,0,0,112050,6125,37.356,1.002,0.651,0.513,0.025,0,9.774,0.141,0.36,7.556,8.871,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-27.scen:
60.001,13852,27522,4797870,8912718,-1,964,938,950,5378,9,215,0,13628,0,0,86595,3637,39.708,0.657,0.408,0.275,0.025,0,8.651,0.071,0.256,8.315,9.152,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-28.scen:
60.001,24893,48958,4578372,9853035,-1,924,896,911,12499,73,1169,4,23647,0,0,100163,2999,36.496,1.441,0.583,0.341,0.022,0,9.84,0.191,0.425,8.468,9.685,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-29.scen:
60.001,17594,34794,4594123,8673804,-1,956,932,948,3654,0,898,8,16688,0,0,87564,2825,40.337,0.881,0.451,0.298,0.02,0,7.75,0.083,0.237,8.083,8.915,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-30.scen:
60.001,21450,42574,5137507,10261788,-1,891,869,877,5568,28,512,6,20904,0,0,78611,683,37.815,0.973,0.516,0.463,0.024,0,8.908,0.153,0.341,9.058,10.001,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-31.scen:
60.001,22601,44747,7274340,13478569,-1,871,843,867,8845,7,2897,2,19695,0,0,78570,50136,36.895,1.253,0.635,0.438,0.032,0,6.04,0.074,0.366,12.246,13.439,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-32.scen:
60.001,22634,43623,5182817,9887765,-1,949,931,935,5976,3,454,13,22164,0,0,90345,203,36.555,1.016,0.567,0.345,0.032,0,9.288,0.197,0.345,8.995,10.133,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-33.scen:
60.001,30955,57019,3900281,8865363,-1,920,904,912,17246,20866,2975,1,7113,0,0,99991,25271,36.761,1.527,0.579,0.505,0.246,0,5.532,0.492,0.573,7.812,9.031,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-34.scen:
60.001,17286,34479,5294538,9480130,-1,921,893,911,3480,97,445,25,16719,0,0,72018,9656,40.259,0.913,0.448,0.153,0.031,0,7.093,0.111,0.228,9.001,9.845,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-35.scen:
60.001,17163,34224,4840520,9517428,-1,905,879,899,5661,56,1310,2,15795,0,0,87794,21383,39.896,0.851,0.513,0.465,0.041,0,7.516,0.088,0.286,8.495,9.473,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-36.scen:
60.001,21019,40945,4129472,8535808,-1,903,877,887,10428,2587,563,4,17865,0,0,101735,3915,37.88,1.122,0.533,0.322,0.04,0,9.051,0.156,0.349,7.501,8.624,0.029,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-37.scen:
60.001,14029,27915,4339949,8688299,-1,978,956,973,7244,1,662,0,13366,0,0,90362,11279,39.735,0.628,0.479,0.627,0.029,0,8.223,0.07,0.277,7.689,8.678,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-38.scen:
60.001,12531,24570,3474932,6740313,-1,927,903,919,6377,0,426,0,12105,0,0,77844,1575,41.239,0.719,0.422,0.268,0.018,0,8.885,0.084,0.214,6.272,7.124,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-39.scen:
60.001,16063,31761,5315536,9945142,-1,1012,988,1006,6199,2,516,21,15524,0,0,66270,5623,37.76,0.886,0.48,0.241,0.02,0,9.283,0.093,0.265,9.073,10.053,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-40.scen:
60.001,25506,50233,4980061,10310860,-1,932,908,918,8189,4,185,4,25313,0,0,97369,1925,36.845,1.083,0.626,0.598,0.026,0,8.825,0.192,0.388,9.051,10.205,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-41.scen:
60.001,17330,34049,5453508,10166944,-1,962,936,946,6260,66,161,0,17103,0,0,77778,2659,38.488,0.862,0.454,0.276,0.026,0,8.487,0.101,0.289,9.386,10.275,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-42.scen:
60.001,22278,43732,4143248,8733245,-1,929,911,917,7685,109,610,0,21559,0,0,104046,1147,38.136,1.045,0.58,0.399,0.031,0,9.201,0.148,0.347,7.632,8.786,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-43.scen:
60.001,15635,31085,3962233,7967113,-1,988,966,982,6240,0,445,0,15190,0,0,87655,7408,40.524,0.69,0.443,0.364,0.014,0,8.425,0.087,0.224,7.075,8.045,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-44.scen:
60.001,16501,32827,3981949,7830346,-1,944,918,940,3235,0,1154,0,15347,0,0,77123,18700,41.651,0.841,0.407,0.394,0.026,0,7.371,0.083,0.252,7.074,7.863,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-45.scen:
60.001,23106,42764,3687093,7274108,-1,905,879,889,10794,11080,1851,0,10175,0,0,89363,19702,39.768,1.144,0.443,0.602,0.124,0,5.047,0.318,0.386,6.882,7.805,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-46.scen:
60.001,15884,31480,4658691,8780989,-1,916,888,908,4629,3,605,0,15276,0,0,79701,4615,39.736,1.033,0.431,0.268,0.023,0,8.375,0.082,0.244,7.985,8.87,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-47.scen:
60.001,17865,35443,4588341,9120065,-1,914,888,912,7819,8,1320,0,16537,0,0,84638,16192,40.215,0.8,0.482,0.405,0.022,0,7.505,0.109,0.275,7.981,8.958,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-48.scen:
60.001,13742,26871,4524993,8366008,-1,906,882,892,3806,4,246,12,13480,0,0,78326,1379,41.482,0.633,0.361,0.216,0.021,0,7.845,0.076,0.221,7.637,8.371,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-49.scen:
60.001,16963,33505,3859365,7655625,-1,919,893,909,5316,2,207,19,16735,0,0,95395,4402,40.431,1.006,0.425,0.319,0.02,0,8.604,0.109,0.281,6.78,7.74,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-50.scen:
60.001,19647,38619,5669265,10456462,-1,914,888,904,6716,0,1413,1,18233,0,0,79572,11124,37.373,0.977,0.511,0.37,0.022,0,8.407,0.114,0.273,9.885,10.962,0.029,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-51.scen:
60.001,26040,51373,4945951,10469737,-1,913,893,901,10542,89,847,0,25104,0,0,103147,1205,36.295,1.23,0.708,0.363,0.029,0,9.105,0.189,0.391,8.963,10.342,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-52.scen:
60.001,22179,44176,4235687,8767330,-1,979,959,969,9446,43,717,46,21373,0,0,108965,2492,36.742,1.058,0.575,1.072,0.03,0,9.364,0.139,0.384,7.807,9.12,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-53.scen:
60.001,24630,49064,7678907,14228625,-1,944,916,941,10840,0,2475,0,22155,0,0,70943,34923,35.044,1.098,0.673,0.35,0.033,0,6.854,0.097,0.359,12.99,14.353,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-54.scen:
60.001,22204,43309,3960708,8125155,-1,951,933,945,8951,1,651,182,21370,0,0,106570,599,37.34,1.005,0.521,0.646,0.043,0,9.818,0.177,0.355,7.253,8.36,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-55.scen:
60.001,25736,50475,3981691,8633560,-1,937,915,930,15223,62,1327,0,24347,0,0,107531,4837,36.464,1.289,0.653,0.775,0.027,0,9.76,0.188,0.432,7.405,8.773,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-56.scen:
60.001,18645,37114,5247199,10123855,-1,894,868,882,9946,50,568,1,18026,0,0,70937,3711,38.045,1.018,0.469,0.35,0.022,0,8.788,0.093,0.333,9.202,10.123,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-57.scen:
60.001,15786,31015,4818768,8766891,-1,925,905,919,5850,5,296,6,15479,0,0,64550,2306,40.875,0.626,0.385,0.273,0.012,0,7.433,0.109,0.244,8.25,9.055,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-58.scen:
60.001,17339,34467,4413738,8563618,-1,912,890,900,4208,21,119,0,17199,0,0,96192,1779,40.527,0.854,0.426,0.207,0.021,0,8.197,0.093,0.268,7.614,8.446,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-59.scen:
60.001,22620,44491,3783554,8039257,-1,969,943,963,7747,0,871,31,21718,0,0,117447,10181,38.344,1.329,0.562,0.638,0.039,0,9.088,0.128,0.396,7.021,8.14,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-60.scen:
60.001,24913,49643,4901396,10685526,-1,928,906,920,11237,1,358,2,24552,0,0,122145,20141,37.485,1.292,0.728,0.856,0.026,0,7.571,0.104,0.433,8.963,10.387,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-61.scen:
60.001,12735,24919,3310710,6533581,-1,999,971,994,4881,30,1033,2,11670,0,0,84794,7434,40.569,0.84,0.337,0.725,0.033,0,9.51,0.075,0.213,5.763,6.467,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-62.scen:
60.001,14274,28279,3477751,7007139,-1,966,938,960,5332,0,1373,3,12898,0,0,105025,19256,41.069,0.825,0.463,0.716,0.041,0,7.826,0.083,0.255,6.246,7.211,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-63.scen:
60.001,15925,31570,4424902,8464700,-1,924,898,920,5266,0,1428,0,14497,0,0,71341,5690,39.763,0.86,0.446,0.274,0.016,0,8.61,0.09,0.198,7.718,8.591,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-64.scen:
60.001,15028,29791,4265738,8549831,-1,952,928,945,6234,16,294,0,14718,0,0,86349,6024,39.019,0.824,0.45,0.268,0.02,0,9.576,0.081,0.318,7.625,8.573,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-65.scen:
60.001,15729,30961,3809664,7173101,-1,925,899,911,5049,39,360,1,15329,0,0,88533,787,41.326,0.834,0.378,0.419,0.027,0,7.971,0.11,0.225,6.665,7.411,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-66.scen:
60.001,16597,31857,4649582,8813918,-1,976,954,966,6600,5,314,41,16237,0,0,98359,2021,39.468,0.731,0.495,0.332,0.029,0,8.249,0.135,0.278,8.001,9.005,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-67.scen:
60.001,21992,42725,5290544,10556579,-1,916,890,904,8469,18,1208,0,20766,0,0,89438,2466,36.513,1.212,0.557,0.597,0.018,0,9.059,0.153,0.353,9.372,10.478,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-68.scen:
60.001,12903,25441,3594951,6984806,-1,1016,994,1007,4538,15,418,3,12467,0,0,93443,2618,40.55,0.728,0.393,0.364,0.025,0,9.239,0.08,0.262,6.487,7.333,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-69.scen:
60.001,17291,34437,5126907,9599766,-1,947,925,939,6091,152,455,0,16684,0,0,88424,10284,40.165,0.863,0.493,0.48,0.024,0,7.012,0.104,0.286,8.682,9.679,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-70.scen:
60.001,24758,48345,3516961,7665635,-1,923,898,913,8705,31,1900,0,22827,0,0,110376,11966,40.092,1.46,0.502,0.692,0.042,0,7.977,0.123,0.368,6.537,7.566,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-71.scen:
60.001,17250,34072,3632909,7562685,-1,924,894,916,5597,45,1094,9,16102,0,0,115771,12440,40.127,1.21,0.456,0.482,0.033,0,8.717,0.086,0.319,6.451,7.346,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-72.scen:
60.001,15813,31453,4567833,9004348,-1,920,894,912,5659,36,668,0,15109,0,0,99615,10609,39.588,0.736,0.503,0.501,0.036,0,8.262,0.093,0.315,7.987,9.065,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-73.scen:
60.001,11675,22920,3794537,7124680,-1,993,965,977,4136,2,254,0,11419,0,0,65727,717,40.478,0.599,0.342,0.26,0.015,0,9.303,0.116,0.21,6.615,7.363,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-74.scen:
60.001,20486,40553,4712177,9124137,-1,923,899,913,5171,43,255,80,20108,0,0,108926,3647,39.385,0.994,0.528,0.283,0.052,0,7.801,0.105,0.318,8.205,9.333,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-75.scen:
60.001,24626,47844,5550141,10966320,-1,903,877,897,13415,771,1436,90,22329,0,0,85059,8391,36.192,1.429,0.606,0.26,0.044,0,8.965,0.154,0.378,9.907,11.123,0.033,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-76.scen:
60.001,24048,47022,3980812,8373474,-1,912,888,902,7491,33,1050,21,22944,0,0,110427,3505,38.425,1.33,0.578,0.326,0.023,0,9.128,0.132,0.354,7.269,8.475,0.029,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-77.scen:
60.001,18407,36010,5464887,10097969,-1,901,877,887,8765,2,578,3,17824,0,0,84015,1999,37.489,0.868,0.456,0.465,0.021,0,8.716,0.145,0.315,9.699,10.686,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-78.scen:
60.001,21893,43267,4233171,8917250,-1,930,902,924,8880,0,2373,2,19518,0,0,103499,25128,38.278,1.252,0.615,0.644,0.026,0,8.498,0.12,0.385,7.666,8.89,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-79.scen:
60.001,19993,39609,4923517,10063578,-1,996,972,986,10543,0,1012,28,18953,0,0,81802,4646,37.434,1.031,0.587,0.459,0.038,0,8.868,0.105,0.358,8.985,10.209,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-80.scen:
60.001,20367,40103,4514906,8966974,-1,914,892,906,8132,98,262,18,19989,0,0,93527,2606,37.969,1.006,0.504,0.317,0.045,0,9.446,0.133,0.341,8.004,9.009,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-81.scen:
60.001,24130,47828,5245295,10693846,-1,894,868,890,10502,3,1871,2,22254,0,0,104010,19186,35.686,1.172,0.646,0.546,0.043,0,9.537,0.134,0.401,9.423,10.658,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-82.scen:
60.001,19246,37144,3773611,7960094,-1,969,949,963,10757,6,488,9,18743,0,0,95129,2129,38.349,0.878,0.532,0.597,0.025,0,9.532,0.153,0.355,6.913,8.061,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-83.scen:
60.001,17083,33999,4117414,7996530,-1,893,867,881,5337,57,471,0,16555,0,0,93342,2376,40.068,0.865,0.475,0.366,0.028,0,8.475,0.118,0.289,7.302,8.212,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-84.scen:
60.001,14993,29860,3582678,6995895,-1,988,960,982,5368,2,718,18,14255,0,0,92961,7970,41.921,0.939,0.415,0.425,0.03,0,7.592,0.07,0.242,6.203,7.124,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-85.scen:
60.001,15628,30966,3896860,7846645,-1,963,939,959,4669,0,626,1,15001,0,0,82930,10116,42.133,0.913,0.39,0.394,0.022,0,7.104,0.084,0.274,6.873,7.665,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-86.scen:
60.001,14388,27690,3792027,7068126,-1,919,897,907,6667,24,79,17,14268,0,0,73338,181,40.309,0.825,0.365,0.402,0.046,0,8.86,0.136,0.24,6.6,7.348,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-87.scen:
60.001,14897,29591,4187156,8267294,-1,928,900,920,6579,7,1375,23,13492,0,0,90636,20031,40.613,0.831,0.477,0.682,0.037,0,7.824,0.059,0.236,7.24,8.143,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-88.scen:
60.001,22632,44654,4579826,9140912,-1,937,911,931,8575,16,1835,2,20779,0,0,78940,11833,38.839,1.339,0.512,0.384,0.025,0,8.313,0.117,0.349,8.157,9.158,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-89.scen:
60.001,11523,22558,3891289,6973867,-1,958,938,952,5128,19,257,2,11245,0,0,78404,1961,41.403,0.591,0.361,0.259,0.024,0,8.174,0.099,0.208,6.638,7.433,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-90.scen:
60.001,13595,27018,4078106,7274343,-1,943,917,926,4565,26,112,0,13457,0,0,71397,478,41.229,0.781,0.362,0.226,0.02,0,8.626,0.087,0.221,6.918,7.629,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-91.scen:
60.001,19395,37790,4573450,8930823,-1,993,969,979,6952,4,828,132,18431,0,0,97675,1835,38.707,0.895,0.466,0.453,0.073,0,8.663,0.115,0.36,8.22,9.189,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-92.scen:
60.001,25310,49600,4072532,8871729,-1,899,879,891,9883,3,764,39,24504,0,0,108961,1134,37.129,1.37,0.585,0.371,0.164,0,9.285,0.209,0.375,7.7,8.941,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-93.scen:
60.001,14644,28915,4340478,8129919,-1,1032,1006,1016,7373,10,336,4,14294,0,0,72922,1706,39.623,0.75,0.449,0.322,0.047,0,9.018,0.086,0.261,7.603,8.538,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-94.scen:
60.001,15239,30320,3767161,7712904,-1,927,903,917,5549,94,436,54,14655,0,0,101257,3052,41.111,0.922,0.472,0.348,0.057,0,7.993,0.097,0.273,6.764,7.75,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-95.scen:
60.001,27976,55326,5196728,10862102,-1,923,899,919,11826,0,1552,0,26424,0,0,99991,18976,36.724,1.302,0.658,0.331,0.029,0,8.595,0.125,0.398,9.426,10.687,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-96.scen:
60.001,15321,30266,3875015,8137359,-1,965,939,957,7987,21,791,3,14506,0,0,117175,21790,39.713,0.961,0.539,0.723,0.041,0,8.118,0.08,0.32,7.056,8.184,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-97.scen:
60.001,17830,35550,5544732,10341111,-1,899,869,889,4961,134,987,1,16708,0,0,76483,13782,39.297,0.968,0.46,0.449,0.016,0,7.332,0.107,0.261,9.388,10.315,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-98.scen:
60.001,12798,24939,4203811,7905060,-1,949,925,935,4369,8,205,4,12581,0,0,73793,481,40.394,0.621,0.351,0.411,0.017,0,8.785,0.116,0.202,7.326,8.013,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-99.scen:
60.001,16688,33039,3691460,7465417,-1,967,943,957,8793,168,337,21,16162,0,0,92564,2014,39.333,0.97,0.423,0.562,0.022,0,9.356,0.128,0.268,6.623,7.489,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-100.scen:
